2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
2.987037137693815403e-01,6.564111830822699778e-01
