4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
4.675990072192964808e-01,3.255846775393778092e-01
